"sample_id","SERPINB1_Beta","Gene","Expression"
"TCGA-V1-A8MG-01",0.55556,"TWIST1",6.3653
"TCGA-V1-A8MG-01",0.55556,"SNAI1",5.3358
"TCGA-V1-A8MJ-01",0.3635,"MMP9",10.8851
"TCGA-V1-A8MJ-01",0.3635,"MMP2",11.0425
"TCGA-V1-A8MJ-01",0.3635,"MAPK3",10.0325
"TCGA-V1-A8MJ-01",0.3635,"MAPK1",10.8261
"TCGA-V1-A8MJ-01",0.3635,"TWIST1",7.8739
"TCGA-V1-A8MJ-01",0.3635,"SNAI1",5.4984
"TCGA-V1-A8MK-01",0.42543,"MMP9",6.7301
"TCGA-V1-A8MK-01",0.42543,"MMP2",10.3987
"TCGA-V1-A8MK-01",0.42543,"MAPK3",10.008
"TCGA-V1-A8MK-01",0.42543,"MAPK1",11.5366
"TCGA-V1-A8MK-01",0.42543,"TWIST1",6.5619
"TCGA-V1-A8MK-01",0.42543,"SNAI1",6.1343
"TCGA-V1-A8ML-01",0.61731,"MMP9",5.3959
"TCGA-V1-A8ML-01",0.61731,"MMP2",11.3239
"TCGA-V1-A8ML-01",0.61731,"MAPK3",10.4512
"TCGA-V1-A8ML-01",0.61731,"MAPK1",11.4053
"TCGA-V1-A8ML-01",0.61731,"TWIST1",8.4569
"TCGA-V1-A8ML-01",0.61731,"SNAI1",6.1329
"TCGA-V1-A8MM-01",0.68118,"MMP9",4.5589
"TCGA-V1-A8MM-01",0.68118,"MMP2",11.5545
"TCGA-V1-A8MM-01",0.68118,"MAPK3",10.3098
"TCGA-V1-A8MM-01",0.68118,"MAPK1",11.2104
"TCGA-V1-A8MM-01",0.68118,"TWIST1",6.9446
"TCGA-V1-A8MM-01",0.68118,"SNAI1",5.3829
"TCGA-V1-A8MU-01",0.51202,"MMP9",8.8675
"TCGA-V1-A8MU-01",0.51202,"MMP2",11.9455
"TCGA-V1-A8MU-01",0.51202,"MAPK3",10.3392
"TCGA-V1-A8MU-01",0.51202,"MAPK1",11.4518
"TCGA-V1-A8MU-01",0.51202,"TWIST1",5.6811
"TCGA-V1-A8MU-01",0.51202,"SNAI1",6.503
"TCGA-V1-A8WL-01",0.59752,"MMP9",8.4934
"TCGA-V1-A8WL-01",0.59752,"MMP2",11.456
"TCGA-V1-A8WL-01",0.59752,"MAPK3",10.0106
"TCGA-V1-A8WL-01",0.59752,"MAPK1",11.5846
"TCGA-V1-A8WL-01",0.59752,"TWIST1",6.8478
"TCGA-V1-A8WL-01",0.59752,"SNAI1",5.064
"TCGA-V1-A8WN-01",0.45624,"MMP9",3.8459
"TCGA-V1-A8WN-01",0.45624,"MMP2",10.1271
"TCGA-V1-A8WN-01",0.45624,"MAPK3",9.83
"TCGA-V1-A8WN-01",0.45624,"MAPK1",11.7599
"TCGA-V1-A8WN-01",0.45624,"TWIST1",7.2286
"TCGA-V1-A8WN-01",0.45624,"SNAI1",6.0698
"TCGA-V1-A8WS-01",0.66137,"MMP9",5.4634
"TCGA-V1-A8WS-01",0.66137,"MMP2",10.3738
"TCGA-V1-A8WS-01",0.66137,"MAPK3",9.6967
"TCGA-V1-A8WS-01",0.66137,"MAPK1",11.6456
"TCGA-V1-A8WS-01",0.66137,"TWIST1",6.9745
"TCGA-V1-A8WS-01",0.66137,"SNAI1",5.0839
"TCGA-V1-A8WV-01",0.10213,"MMP9",7.5222
"TCGA-V1-A8WV-01",0.10213,"MMP2",11.1053
"TCGA-V1-A8WV-01",0.10213,"MAPK3",10.7501
"TCGA-V1-A8WV-01",0.10213,"MAPK1",11.0756
"TCGA-V1-A8WV-01",0.10213,"TWIST1",5.4145
"TCGA-V1-A8WV-01",0.10213,"SNAI1",5.4859
"TCGA-V1-A8WW-01",0.72471,"MMP9",8.6075
"TCGA-V1-A8WW-01",0.72471,"MMP2",10.2605
"TCGA-V1-A8WW-01",0.72471,"MAPK3",10.5086
"TCGA-V1-A8WW-01",0.72471,"MAPK1",11.1863
"TCGA-V1-A8WW-01",0.72471,"TWIST1",7.0619
"TCGA-V1-A8WW-01",0.72471,"SNAI1",4.7515
"TCGA-V1-A8X3-01",0.60228,"MMP9",7.5627
"TCGA-V1-A8X3-01",0.60228,"MMP2",11.163
"TCGA-V1-A8X3-01",0.60228,"MAPK3",9.5822
"TCGA-V1-A8X3-01",0.60228,"MAPK1",11.3964
"TCGA-V1-A8X3-01",0.60228,"TWIST1",8.5243
"TCGA-V1-A8X3-01",0.60228,"SNAI1",5.6941
"TCGA-V1-A9O5-01",0.28802,"MMP9",8.7772
"TCGA-V1-A9O5-01",0.28802,"MMP2",11.2676
"TCGA-V1-A9O5-01",0.28802,"MAPK3",10.2035
"TCGA-V1-A9O5-01",0.28802,"MAPK1",11.2802
"TCGA-V1-A9O5-01",0.28802,"TWIST1",7.8284
"TCGA-V1-A9O5-01",0.28802,"SNAI1",6.0348
"TCGA-V1-A9O7-01",0.42676,"MMP9",8.9544
"TCGA-V1-A9O7-01",0.42676,"MMP2",11.9043
"TCGA-V1-A9O7-01",0.42676,"MAPK3",10.4362
"TCGA-V1-A9O7-01",0.42676,"MAPK1",11.3675
"TCGA-V1-A9O7-01",0.42676,"TWIST1",6.2111
"TCGA-V1-A9O7-01",0.42676,"SNAI1",7.3605
"TCGA-V1-A9O9-01",0.47418,"MMP9",9.9746
"TCGA-V1-A9O9-01",0.47418,"MMP2",11.2326
"TCGA-V1-A9O9-01",0.47418,"MAPK3",9.9436
"TCGA-V1-A9O9-01",0.47418,"MAPK1",11.5482
"TCGA-V1-A9O9-01",0.47418,"TWIST1",7.3968
"TCGA-V1-A9O9-01",0.47418,"SNAI1",4.6896
"TCGA-V1-A9OA-01",0.49865,"MMP9",6.4933
"TCGA-V1-A9OA-01",0.49865,"MMP2",12.1265
"TCGA-V1-A9OA-01",0.49865,"MAPK3",10.3136
"TCGA-V1-A9OA-01",0.49865,"MAPK1",11.0841
"TCGA-V1-A9OA-01",0.49865,"TWIST1",6.9208
"TCGA-V1-A9OA-01",0.49865,"SNAI1",6.2134
"TCGA-V1-A9OF-01",0.74768,"MMP9",4.6779
"TCGA-V1-A9OF-01",0.74768,"MMP2",9.2537
"TCGA-V1-A9OF-01",0.74768,"MAPK3",10.0735
"TCGA-V1-A9OF-01",0.74768,"MAPK1",11.6778
"TCGA-V1-A9OF-01",0.74768,"TWIST1",7.9224
"TCGA-V1-A9OF-01",0.74768,"SNAI1",3.5091
"TCGA-V1-A9OH-01",0.47924,"MMP9",6.8515
"TCGA-V1-A9OH-01",0.47924,"MMP2",10.7743
"TCGA-V1-A9OH-01",0.47924,"MAPK3",9.981
"TCGA-V1-A9OH-01",0.47924,"MAPK1",11.5215
"TCGA-V1-A9OH-01",0.47924,"TWIST1",8.8647
"TCGA-V1-A9OH-01",0.47924,"SNAI1",4.9951
"TCGA-V1-A9OL-01",0.61349,"MMP9",8.577
"TCGA-V1-A9OL-01",0.61349,"MMP2",10.947
"TCGA-V1-A9OL-01",0.61349,"MAPK3",10.5414
"TCGA-V1-A9OL-01",0.61349,"MAPK1",11.201
"TCGA-V1-A9OL-01",0.61349,"TWIST1",7.4011
"TCGA-V1-A9OL-01",0.61349,"SNAI1",4.9369
"TCGA-V1-A9OQ-01",0.66848,"MMP9",7.5548
"TCGA-V1-A9OQ-01",0.66848,"MMP2",10.4741
"TCGA-V1-A9OQ-01",0.66848,"MAPK3",9.7903
"TCGA-V1-A9OQ-01",0.66848,"MAPK1",11.1191
"TCGA-V1-A9OQ-01",0.66848,"TWIST1",6.3307
"TCGA-V1-A9OQ-01",0.66848,"SNAI1",5.624
"TCGA-V1-A9OT-01",0.68465,"MMP9",6.186
"TCGA-V1-A9OT-01",0.68465,"MMP2",10.8251
"TCGA-V1-A9OT-01",0.68465,"MAPK3",9.7602
"TCGA-V1-A9OT-01",0.68465,"MAPK1",10.3845
"TCGA-V1-A9OT-01",0.68465,"TWIST1",10.0492
"TCGA-V1-A9OT-01",0.68465,"SNAI1",4.9812
"TCGA-V1-A9OX-01",0.52632,"MMP9",9.4982
"TCGA-V1-A9OX-01",0.52632,"MMP2",10.7491
"TCGA-V1-A9OX-01",0.52632,"MAPK3",10.317
"TCGA-V1-A9OX-01",0.52632,"MAPK1",11.2088
"TCGA-V1-A9OX-01",0.52632,"TWIST1",7.6388
"TCGA-V1-A9OX-01",0.52632,"SNAI1",5.3864
"TCGA-V1-A9OY-01",0.50898,"MMP9",8.6077
"TCGA-V1-A9OY-01",0.50898,"MMP2",11.4109
"TCGA-V1-A9OY-01",0.50898,"MAPK3",10.1815
"TCGA-V1-A9OY-01",0.50898,"MAPK1",11.2673
"TCGA-V1-A9OY-01",0.50898,"TWIST1",7.747
"TCGA-V1-A9OY-01",0.50898,"SNAI1",5.9119
"TCGA-V1-A9Z7-01",0.51801,"MMP9",7.2452
"TCGA-V1-A9Z7-01",0.51801,"MMP2",12.4498
"TCGA-V1-A9Z7-01",0.51801,"MAPK3",10.5577
"TCGA-V1-A9Z7-01",0.51801,"MAPK1",11.6119
"TCGA-V1-A9Z7-01",0.51801,"TWIST1",7.5758
"TCGA-V1-A9Z7-01",0.51801,"SNAI1",6.0595
"TCGA-V1-A9Z8-01",0.50604,"MMP9",6.6199
"TCGA-V1-A9Z8-01",0.50604,"MMP2",11.9218
"TCGA-V1-A9Z8-01",0.50604,"MAPK3",10.5695
"TCGA-V1-A9Z8-01",0.50604,"MAPK1",11.4184
"TCGA-V1-A9Z8-01",0.50604,"TWIST1",7.0132
"TCGA-V1-A9Z8-01",0.50604,"SNAI1",5.4504
"TCGA-V1-A9Z9-01",0.58345,"MMP9",8.029
"TCGA-V1-A9Z9-01",0.58345,"MMP2",11.3952
"TCGA-V1-A9Z9-01",0.58345,"MAPK3",10.3575
"TCGA-V1-A9Z9-01",0.58345,"MAPK1",11.4767
"TCGA-V1-A9Z9-01",0.58345,"TWIST1",6.2682
"TCGA-V1-A9Z9-01",0.58345,"SNAI1",5.564
"TCGA-V1-A9ZG-01",0.3763,"MMP9",6.6232
"TCGA-V1-A9ZG-01",0.3763,"MMP2",12.2445
"TCGA-V1-A9ZG-01",0.3763,"MAPK3",10.4233
"TCGA-V1-A9ZG-01",0.3763,"MAPK1",11.6085
"TCGA-V1-A9ZG-01",0.3763,"TWIST1",6.9741
"TCGA-V1-A9ZG-01",0.3763,"SNAI1",6.6914
"TCGA-V1-A9ZI-01",0.434,"MMP9",9.0105
"TCGA-V1-A9ZI-01",0.434,"MMP2",11.7853
"TCGA-V1-A9ZI-01",0.434,"MAPK3",10.3188
"TCGA-V1-A9ZI-01",0.434,"MAPK1",10.9317
"TCGA-V1-A9ZI-01",0.434,"TWIST1",8.2203
"TCGA-V1-A9ZI-01",0.434,"SNAI1",5.6047
"TCGA-V1-A9ZK-01",0.5125,"MMP9",5.2373
"TCGA-V1-A9ZK-01",0.5125,"MMP2",10.7949
"TCGA-V1-A9ZK-01",0.5125,"MAPK3",10.2357
"TCGA-V1-A9ZK-01",0.5125,"MAPK1",11.774
"TCGA-V1-A9ZK-01",0.5125,"TWIST1",9.2141
"TCGA-V1-A9ZK-01",0.5125,"SNAI1",4.1044
"TCGA-V1-A9ZR-01",0.47579,"MMP9",9.6774
"TCGA-V1-A9ZR-01",0.47579,"MMP2",12.4713
"TCGA-V1-A9ZR-01",0.47579,"MAPK3",10.8413
"TCGA-V1-A9ZR-01",0.47579,"MAPK1",11.1716
"TCGA-V1-A9ZR-01",0.47579,"TWIST1",10.654
"TCGA-V1-A9ZR-01",0.47579,"SNAI1",5.2062
"TCGA-VN-A88I-01",0.29873,"MMP9",7.0066
"TCGA-VN-A88I-01",0.29873,"MMP2",12.8736
"TCGA-VN-A88I-01",0.29873,"MAPK3",10.6801
"TCGA-VN-A88I-01",0.29873,"MAPK1",11.2534
"TCGA-VN-A88I-01",0.29873,"TWIST1",6.6166
"TCGA-VN-A88I-01",0.29873,"SNAI1",6.1167
"TCGA-VN-A88K-01",0.63459,"MMP9",4.8377
"TCGA-VN-A88K-01",0.63459,"MMP2",11.3554
"TCGA-VN-A88K-01",0.63459,"MAPK3",9.1835
"TCGA-VN-A88K-01",0.63459,"MAPK1",11.0492
"TCGA-VN-A88K-01",0.63459,"TWIST1",7.706
"TCGA-VN-A88K-01",0.63459,"SNAI1",5.9158
"TCGA-VN-A88L-01",0.59258,"MMP9",6.2014
"TCGA-VN-A88L-01",0.59258,"MMP2",11.0889
"TCGA-VN-A88L-01",0.59258,"MAPK3",10.2346
"TCGA-VN-A88L-01",0.59258,"MAPK1",11.366
"TCGA-VN-A88L-01",0.59258,"TWIST1",8.2333
"TCGA-VN-A88L-01",0.59258,"SNAI1",6.3604
"TCGA-VN-A88M-01",0.68148,"MMP9",4.7061
"TCGA-VN-A88M-01",0.68148,"MMP2",10.1854
"TCGA-VN-A88M-01",0.68148,"MAPK3",9.6529
"TCGA-VN-A88M-01",0.68148,"MAPK1",10.9298
"TCGA-VN-A88M-01",0.68148,"TWIST1",8.6109
"TCGA-VN-A88M-01",0.68148,"SNAI1",5.4273
"TCGA-VN-A88N-01",0.51397,"MMP9",5.0746
"TCGA-VN-A88N-01",0.51397,"MMP2",9.3543
"TCGA-VN-A88N-01",0.51397,"MAPK3",9.9442
"TCGA-VN-A88N-01",0.51397,"MAPK1",11.5804
"TCGA-VN-A88N-01",0.51397,"TWIST1",4.2095
"TCGA-VN-A88N-01",0.51397,"SNAI1",5.7038
"TCGA-VN-A88O-01",0.68363,"MMP9",8.144
"TCGA-VN-A88O-01",0.68363,"MMP2",10.4179
"TCGA-VN-A88O-01",0.68363,"MAPK3",9.8773
"TCGA-VN-A88O-01",0.68363,"MAPK1",11.4326
"TCGA-VN-A88O-01",0.68363,"TWIST1",8.151
"TCGA-VN-A88O-01",0.68363,"SNAI1",6.0102
"TCGA-VN-A88P-01",0.72806,"MMP9",6.8086
"TCGA-VN-A88P-01",0.72806,"MMP2",11.2236
"TCGA-VN-A88P-01",0.72806,"MAPK3",9.8314
"TCGA-VN-A88P-01",0.72806,"MAPK1",11.5466
"TCGA-VN-A88P-01",0.72806,"TWIST1",5.9846
"TCGA-VN-A88P-01",0.72806,"SNAI1",5.8283
"TCGA-VN-A88Q-01",0.61126,"MMP9",8.921
"TCGA-VN-A88Q-01",0.61126,"MMP2",9.9783
"TCGA-VN-A88Q-01",0.61126,"MAPK3",9.4973
"TCGA-VN-A88Q-01",0.61126,"MAPK1",11.1298
"TCGA-VN-A88Q-01",0.61126,"TWIST1",8.2993
"TCGA-VN-A88Q-01",0.61126,"SNAI1",5.01
"TCGA-VN-A88R-01",0.64528,"MMP9",3.9321
"TCGA-VN-A88R-01",0.64528,"MMP2",10.0145
"TCGA-VN-A88R-01",0.64528,"MAPK3",10.271
"TCGA-VN-A88R-01",0.64528,"MAPK1",10.9925
"TCGA-VN-A88R-01",0.64528,"TWIST1",4.7979
"TCGA-VN-A88R-01",0.64528,"SNAI1",5.0171
"TCGA-VN-A943-01",0.7834,"MMP9",5.8137
"TCGA-VN-A943-01",0.7834,"MMP2",7.9321
"TCGA-VN-A943-01",0.7834,"MAPK3",9.7953
"TCGA-VN-A943-01",0.7834,"MAPK1",11.6776
"TCGA-VN-A943-01",0.7834,"TWIST1",5.7952
"TCGA-VN-A943-01",0.7834,"SNAI1",3.4653
"TCGA-VP-A872-01",0.5515,"MMP9",8.2777
"TCGA-VP-A872-01",0.5515,"MMP2",12.1545
"TCGA-VP-A872-01",0.5515,"MAPK3",11.6757
"TCGA-VP-A872-01",0.5515,"MAPK1",11.1016
"TCGA-VP-A872-01",0.5515,"TWIST1",6.3794
"TCGA-VP-A872-01",0.5515,"SNAI1",6.895
"TCGA-VP-A875-01",0.91049,"MMP9",5.2972
"TCGA-VP-A875-01",0.91049,"MMP2",9.3047
"TCGA-VP-A875-01",0.91049,"MAPK3",9.1679
"TCGA-VP-A875-01",0.91049,"MAPK1",11.4349
"TCGA-VP-A875-01",0.91049,"TWIST1",7.2209
"TCGA-VP-A875-01",0.91049,"SNAI1",3.6222
"TCGA-VP-A876-01",0.65964,"MMP9",7.6208
"TCGA-VP-A876-01",0.65964,"MMP2",9.475
"TCGA-VP-A876-01",0.65964,"MAPK3",9.8213
"TCGA-VP-A876-01",0.65964,"MAPK1",11.1936
"TCGA-VP-A876-01",0.65964,"TWIST1",8.4601
"TCGA-VP-A876-01",0.65964,"SNAI1",3.7823
"TCGA-VP-A878-01",0.43003,"MMP9",8.3642
"TCGA-VP-A878-01",0.43003,"MMP2",11.0684
"TCGA-VP-A878-01",0.43003,"MAPK3",10.1426
"TCGA-VP-A878-01",0.43003,"MAPK1",11.1898
"TCGA-VP-A878-01",0.43003,"TWIST1",4.4775
"TCGA-VP-A878-01",0.43003,"SNAI1",6.5179
"TCGA-VP-A879-01",0.52807,"MMP9",4.7107
"TCGA-VP-A879-01",0.52807,"MMP2",10.6962
"TCGA-VP-A879-01",0.52807,"MAPK3",10.1306
"TCGA-VP-A879-01",0.52807,"MAPK1",11.4314
"TCGA-VP-A879-01",0.52807,"TWIST1",7.4323
"TCGA-VP-A879-01",0.52807,"SNAI1",5.1434
"TCGA-VP-A87B-01",0.83241,"MMP9",6.8949
"TCGA-VP-A87B-01",0.83241,"MMP2",10.5993
"TCGA-VP-A87B-01",0.83241,"MAPK3",9.6013
"TCGA-VP-A87B-01",0.83241,"MAPK1",11.0871
"TCGA-VP-A87B-01",0.83241,"TWIST1",8.9606
"TCGA-VP-A87B-01",0.83241,"SNAI1",4.7097
"TCGA-VP-A87C-01",0.30153,"MMP9",10.4983
"TCGA-VP-A87C-01",0.30153,"MMP2",12.4115
"TCGA-VP-A87C-01",0.30153,"MAPK3",10.2965
"TCGA-VP-A87C-01",0.30153,"MAPK1",11.4703
"TCGA-VP-A87C-01",0.30153,"TWIST1",7.4484
"TCGA-VP-A87C-01",0.30153,"SNAI1",6.1671
"TCGA-VP-A87D-01",0.4024,"MMP9",4.8702
"TCGA-VP-A87D-01",0.4024,"MMP2",9.4373
"TCGA-VP-A87D-01",0.4024,"MAPK3",9.8231
"TCGA-VP-A87D-01",0.4024,"MAPK1",11.7209
"TCGA-VP-A87D-01",0.4024,"TWIST1",8.2932
"TCGA-VP-A87D-01",0.4024,"SNAI1",4.3096
"TCGA-VP-A87E-01",0.477,"MMP9",8.7354
"TCGA-VP-A87E-01",0.477,"MMP2",12.0984
"TCGA-VP-A87E-01",0.477,"MAPK3",9.8263
"TCGA-VP-A87E-01",0.477,"MAPK1",11.4106
"TCGA-VP-A87E-01",0.477,"TWIST1",5.6024
"TCGA-VP-A87E-01",0.477,"SNAI1",7.5175
"TCGA-VP-A87H-01",0.5435,"MMP9",6.9298
"TCGA-VP-A87H-01",0.5435,"MMP2",10.6163
"TCGA-VP-A87H-01",0.5435,"MAPK3",10.5037
"TCGA-VP-A87H-01",0.5435,"MAPK1",11.1795
"TCGA-VP-A87H-01",0.5435,"TWIST1",8.0753
"TCGA-VP-A87H-01",0.5435,"SNAI1",6.0615
"TCGA-VP-A87J-01",0.67853,"MMP9",6.973
"TCGA-VP-A87J-01",0.67853,"MMP2",10.1191
"TCGA-VP-A87J-01",0.67853,"MAPK3",9.456
"TCGA-VP-A87J-01",0.67853,"MAPK1",10.9204
"TCGA-VP-A87J-01",0.67853,"TWIST1",9.6633
"TCGA-VP-A87J-01",0.67853,"SNAI1",3.8175
"TCGA-VP-A87K-01",0.78914,"MMP9",7.263
"TCGA-VP-A87K-01",0.78914,"MMP2",9.416
"TCGA-VP-A87K-01",0.78914,"MAPK3",9.5317
"TCGA-VP-A87K-01",0.78914,"MAPK1",11.1406
"TCGA-VP-A87K-01",0.78914,"TWIST1",7.9277
"TCGA-VP-A87K-01",0.78914,"SNAI1",3.1657
"TCGA-VP-AA1N-01",0.51792,"MMP9",8.7367
"TCGA-VP-AA1N-01",0.51792,"MMP2",11.8562
"TCGA-VP-AA1N-01",0.51792,"MAPK3",10.3794
"TCGA-VP-AA1N-01",0.51792,"MAPK1",11.4958
"TCGA-VP-AA1N-01",0.51792,"TWIST1",5.1057
"TCGA-VP-AA1N-01",0.51792,"SNAI1",6.7812
"TCGA-WW-A8ZI-01",0.84721,"MMP9",8.0051
"TCGA-WW-A8ZI-01",0.84721,"MMP2",10.9484
"TCGA-WW-A8ZI-01",0.84721,"MAPK3",10.1409
"TCGA-WW-A8ZI-01",0.84721,"MAPK1",12.1025
"TCGA-WW-A8ZI-01",0.84721,"TWIST1",4.2277
"TCGA-WW-A8ZI-01",0.84721,"SNAI1",4.1267
"TCGA-X4-A8KQ-01",0.4628,"MMP9",8.3567
"TCGA-X4-A8KQ-01",0.4628,"MMP2",11.7172
"TCGA-X4-A8KQ-01",0.4628,"MAPK3",10.0035
"TCGA-X4-A8KQ-01",0.4628,"MAPK1",10.6563
"TCGA-X4-A8KQ-01",0.4628,"TWIST1",9
"TCGA-X4-A8KQ-01",0.4628,"SNAI1",7.5455
"TCGA-X4-A8KS-01",0.37128,"MMP9",7.5023
"TCGA-X4-A8KS-01",0.37128,"MMP2",11.0065
"TCGA-X4-A8KS-01",0.37128,"MAPK3",9.8091
"TCGA-X4-A8KS-01",0.37128,"MAPK1",10.5679
"TCGA-X4-A8KS-01",0.37128,"TWIST1",8.782
"TCGA-X4-A8KS-01",0.37128,"SNAI1",4.7356
"TCGA-XA-A8JR-01",0.52836,"MMP9",7.8082
"TCGA-XA-A8JR-01",0.52836,"MMP2",10.9913
"TCGA-XA-A8JR-01",0.52836,"MAPK3",9.9296
"TCGA-XA-A8JR-01",0.52836,"MAPK1",11.575
"TCGA-XA-A8JR-01",0.52836,"TWIST1",7.4218
"TCGA-XA-A8JR-01",0.52836,"SNAI1",4.7288
"TCGA-XJ-A83F-01",0.71935,"MMP9",9.1828
"TCGA-XJ-A83F-01",0.71935,"MMP2",10.5476
"TCGA-XJ-A83F-01",0.71935,"MAPK3",9.7217
"TCGA-XJ-A83F-01",0.71935,"MAPK1",10.9075
"TCGA-XJ-A83F-01",0.71935,"TWIST1",8.3365
"TCGA-XJ-A83F-01",0.71935,"SNAI1",5.3117
"TCGA-XJ-A83G-01",0.71087,"MMP9",8.1436
"TCGA-XJ-A83G-01",0.71087,"MMP2",9.0924
"TCGA-XJ-A83G-01",0.71087,"MAPK3",9.9414
"TCGA-XJ-A83G-01",0.71087,"MAPK1",11.0499
"TCGA-XJ-A83G-01",0.71087,"TWIST1",7.1973
"TCGA-XJ-A83G-01",0.71087,"SNAI1",4.4929
"TCGA-XJ-A83H-01",0.5849,"MMP9",6.631
"TCGA-XJ-A83H-01",0.5849,"MMP2",9.7335
"TCGA-XJ-A83H-01",0.5849,"MAPK3",9.4441
"TCGA-XJ-A83H-01",0.5849,"MAPK1",11.2373
"TCGA-XJ-A83H-01",0.5849,"TWIST1",6.8275
"TCGA-XJ-A83H-01",0.5849,"SNAI1",6.2086
"TCGA-XJ-A9DI-01",0.30844,"MMP9",10.1208
"TCGA-XJ-A9DI-01",0.30844,"MMP2",11.262
"TCGA-XJ-A9DI-01",0.30844,"MAPK3",10.5015
"TCGA-XJ-A9DI-01",0.30844,"MAPK1",11.1491
"TCGA-XJ-A9DI-01",0.30844,"TWIST1",6.4277
"TCGA-XJ-A9DI-01",0.30844,"SNAI1",5.5232
"TCGA-XJ-A9DK-01",0.27769,"MMP9",9.4942
"TCGA-XJ-A9DK-01",0.27769,"MMP2",11.7804
"TCGA-XJ-A9DK-01",0.27769,"MAPK3",10.0171
"TCGA-XJ-A9DK-01",0.27769,"MAPK1",11.2601
"TCGA-XJ-A9DK-01",0.27769,"TWIST1",6.33
"TCGA-XJ-A9DK-01",0.27769,"SNAI1",4.0781
"TCGA-XJ-A9DQ-01",0.37778,"MMP9",4.6347
"TCGA-XJ-A9DQ-01",0.37778,"MMP2",10.6196
"TCGA-XJ-A9DQ-01",0.37778,"MAPK3",10.0345
"TCGA-XJ-A9DQ-01",0.37778,"MAPK1",11.0544
"TCGA-XJ-A9DQ-01",0.37778,"TWIST1",7.3733
"TCGA-XJ-A9DQ-01",0.37778,"SNAI1",4.7513
"TCGA-XJ-A9DX-01",0.71216,"MMP9",4.147
"TCGA-XJ-A9DX-01",0.71216,"MMP2",10.6626
"TCGA-XJ-A9DX-01",0.71216,"MAPK3",10.2022
"TCGA-XJ-A9DX-01",0.71216,"MAPK1",10.5611
"TCGA-XJ-A9DX-01",0.71216,"TWIST1",8.6951
"TCGA-XJ-A9DX-01",0.71216,"SNAI1",5.6486
"TCGA-XK-AAIR-01",0.39331,"MMP9",8.858
"TCGA-XK-AAIR-01",0.39331,"MMP2",10.8412
"TCGA-XK-AAIR-01",0.39331,"MAPK3",10.1749
"TCGA-XK-AAIR-01",0.39331,"MAPK1",11.7307
"TCGA-XK-AAIR-01",0.39331,"TWIST1",5.5467
"TCGA-XK-AAIR-01",0.39331,"SNAI1",5.5066
"TCGA-XK-AAIV-01",0.14948,"MMP9",10.6224
"TCGA-XK-AAIV-01",0.14948,"MMP2",11.7612
"TCGA-XK-AAIV-01",0.14948,"MAPK3",10.3541
"TCGA-XK-AAIV-01",0.14948,"MAPK1",10.8683
"TCGA-XK-AAIV-01",0.14948,"TWIST1",5.8941
"TCGA-XK-AAIV-01",0.14948,"SNAI1",5.9428
"TCGA-XK-AAIW-01",0.66927,"MMP9",5.5567
"TCGA-XK-AAIW-01",0.66927,"MMP2",8.2647
"TCGA-XK-AAIW-01",0.66927,"MAPK3",10.5214
"TCGA-XK-AAIW-01",0.66927,"MAPK1",11.7073
"TCGA-XK-AAIW-01",0.66927,"TWIST1",5.9124
"TCGA-XK-AAIW-01",0.66927,"SNAI1",5.2503
"TCGA-XK-AAJ3-01",0.69427,"MMP9",6.1355
"TCGA-XK-AAJ3-01",0.69427,"MMP2",11.271
"TCGA-XK-AAJ3-01",0.69427,"MAPK3",10.2604
"TCGA-XK-AAJ3-01",0.69427,"MAPK1",11.4867
"TCGA-XK-AAJ3-01",0.69427,"TWIST1",11.504
"TCGA-XK-AAJ3-01",0.69427,"SNAI1",4.5817
"TCGA-XK-AAJA-01",0.66132,"MMP9",8.043
"TCGA-XK-AAJA-01",0.66132,"MMP2",9.9546
"TCGA-XK-AAJA-01",0.66132,"MAPK3",10.1995
"TCGA-XK-AAJA-01",0.66132,"MAPK1",11.1944
"TCGA-XK-AAJA-01",0.66132,"TWIST1",5.6893
"TCGA-XK-AAJA-01",0.66132,"SNAI1",4.8722
"TCGA-XK-AAJP-01",0.73824,"MMP9",3.6854
"TCGA-XK-AAJP-01",0.73824,"MMP2",9.5623
"TCGA-XK-AAJP-01",0.73824,"MAPK3",10.1119
"TCGA-XK-AAJP-01",0.73824,"MAPK1",11.3717
"TCGA-XK-AAJP-01",0.73824,"TWIST1",6.9621
"TCGA-XK-AAJP-01",0.73824,"SNAI1",3.9432
"TCGA-XK-AAJR-01",0.50923,"MMP9",5.0622
"TCGA-XK-AAJR-01",0.50923,"MMP2",9.8004
"TCGA-XK-AAJR-01",0.50923,"MAPK3",9.959
"TCGA-XK-AAJR-01",0.50923,"MAPK1",11.6213
"TCGA-XK-AAJR-01",0.50923,"TWIST1",4.9983
"TCGA-XK-AAJR-01",0.50923,"SNAI1",4.7878
"TCGA-XK-AAJT-01",0.62059,"MMP9",7.6537
"TCGA-XK-AAJT-01",0.62059,"MMP2",11.5273
"TCGA-XK-AAJT-01",0.62059,"MAPK3",10.4709
"TCGA-XK-AAJT-01",0.62059,"MAPK1",11.1121
"TCGA-XK-AAJT-01",0.62059,"TWIST1",6.6408
"TCGA-XK-AAJT-01",0.62059,"SNAI1",6.2919
"TCGA-XK-AAJU-01",0.1936,"MMP9",7.6317
"TCGA-XK-AAJU-01",0.1936,"MMP2",10.0668
"TCGA-XK-AAJU-01",0.1936,"MAPK3",10.5129
